code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sz.002030,2024-04-03,179.5624,2024-04-15,165.1974,SL,7,-0.08,-0.08286
sz.002030,2024-04-17,164.6927,2024-05-24,151.5173,SL,25,-0.08,-0.08286
sz.002030,2024-05-28,148.0207,2024-05-29,145.5424,DESEL,2,-0.016743,-0.019713
sz.002048,2022-01-21,156.6932,2022-02-11,144.1577,SL,11,-0.08,-0.08286
sz.002048,2022-02-15,143.534,2022-02-24,132.0513,SL,8,-0.08,-0.08286
sz.002048,2022-02-28,132.8089,2022-03-08,122.1842,SL,7,-0.08,-0.08286
sz.002048,2022-03-10,124.5939,2022-03-15,114.6264,SL,4,-0.08,-0.08286
sz.002048,2022-03-17,121.3231,2022-04-12,111.6173,SL,17,-0.08,-0.08286
sz.002048,2022-04-22,111.2065,2022-04-26,102.31,SL,3,-0.08,-0.08286
sz.002048,2022-04-28,101.3181,2022-06-06,114.097,HIGH,24,0.126126,0.122905
sz.002048,2022-07-13,114.0719,2022-07-29,129.4042,HIGH,13,0.134409,0.131173
sz.002048,2022-08-25,119.5915,2022-08-31,110.0242,SL,5,-0.08,-0.08286
sz.002048,2022-09-02,106.5591,2022-09-15,98.0344,SL,9,-0.08,-0.08286
sz.002048,2022-09-19,96.0565,2022-10-28,112.692,HIGH,25,0.173184,0.169881
sz.002110,2018-05-25,17.6943,2018-06-12,19.8461,HIGH,13,0.121613,0.1184
sz.002110,2018-07-03,17.4838,2018-07-13,20.887,HIGH,9,0.194649,0.191308
sz.002110,2018-09-17,19.39,2018-10-19,17.8346,SL,19,-0.080217,-0.083077
sz.002110,2018-11-21,17.4019,2018-11-26,16.0098,SL,4,-0.08,-0.08286
sz.002110,2018-11-28,15.7179,2019-01-04,14.4604,SL,26,-0.08,-0.08286
sz.002110,2019-07-23,16.7674,2019-08-06,15.426,SL,11,-0.08,-0.08286
sz.002110,2020-02-03,15.0294,2020-03-05,17.8536,HIGH,24,0.187911,0.184582
sz.002110,2020-03-20,15.6022,2020-04-21,14.354,SL,22,-0.08,-0.08286
sz.002110,2020-04-23,14.2197,2020-06-09,13.8444,TIME,31,-0.026389,-0.029343
sz.002110,2022-10-31,10.3428,2022-11-16,11.8869,HIGH,13,0.149289,0.146028
sz.002206,2017-11-21,59.3053,2017-12-13,54.5609,SL,17,-0.08,-0.08286
sz.002206,2018-01-29,52.6525,2018-01-31,48.4403,SL,3,-0.08,-0.08286
sz.002206,2018-02-02,47.0451,2018-03-13,50.8467,HIGH,23,0.080808,0.077667
sz.002238,2020-09-07,22.7426,2020-09-30,20.9232,SL,18,-0.08,-0.08286
sz.002238,2020-10-30,19.9474,2020-12-10,21.6309,HIGH,30,0.084395,0.081247
sz.002238,2021-01-08,19.9157,2021-02-04,18.3224,SL,20,-0.08,-0.08286
sz.002238,2021-02-08,17.7875,2021-03-11,20.7097,HIGH,19,0.164286,0.160998
sz.002238,2021-07-02,19.7982,2021-07-07,19.6692,DESEL,4,-0.006515,-0.009503
sz.002299,2020-03-17,49.9032,2020-04-01,55.6585,HIGH,12,0.11533,0.112128
sz.002303,2024-12-24,43.286,2025-01-03,39.8231,SL,8,-0.08,-0.08286
sz.002303,2025-01-07,38.9332,2025-02-26,40.7469,TIME,31,0.046584,0.043502
sz.002303,2025-04-08,37.3614,2025-04-25,43.6487,HIGH,14,0.168285,0.16499
sz.002327,2021-06-10,85.1327,2021-07-07,82.1343,DESEL,19,-0.03522,-0.038158
sz.002367,2018-10-23,29.8995,2018-11-06,32.3052,HIGH,11,0.08046,0.077319
sz.002367,2018-12-17,37.6665,2019-01-11,41.5844,HIGH,18,0.104015,0.100833
sz.002367,2019-04-30,57.737,2019-05-07,53.118,SL,3,-0.08,-0.08286
sz.002367,2019-05-09,52.1008,2019-05-20,54.4377,DESEL,8,0.044855,0.041776
sz.002367,2019-07-26,54.0328,2019-08-21,57.9133,HIGH,19,0.071816,0.06869
sz.002367,2019-09-26,55.2659,2019-10-16,58.867,DESEL,10,0.06516,0.062046
sz.002372,2017-05-11,71.7578,2017-06-08,82.1438,HIGH,19,0.144737,0.141484
sz.002372,2026-05-28,95.8132,2026-06-16,88.1482,SL,14,-0.08,-0.08286
sz.002372,2026-06-18,87.8456,2026-06-23,86.5345,DESEL,3,-0.014925,-0.017899
sz.002478,2017-05-03,14.1629,2017-05-08,13.0299,SL,4,-0.08,-0.08286
sz.002478,2017-05-10,13.2063,2017-06-23,12.903,TIME,31,-0.022968,-0.025928
sz.002478,2017-10-20,13.0663,2017-11-17,12.021,SL,21,-0.08,-0.08286
sz.002478,2018-01-29,11.503,2018-02-01,10.5828,SL,4,-0.08,-0.08286
sz.002478,2018-02-05,10.8264,2018-02-07,9.9603,SL,3,-0.08,-0.08286
sz.002478,2018-02-09,11.363,2018-03-30,11.713,TIME,31,0.030801,0.027747
sz.002458,2020-09-09,118.4591,2020-09-11,108.9824,SL,3,-0.08,-0.08286
sz.002458,2020-09-15,108.5053,2020-09-28,99.8248,SL,10,-0.08,-0.08286
sz.002458,2020-09-30,102.6314,2020-10-13,105.9474,DESEL,4,0.03231,0.029254
sz.002458,2021-01-12,88.4553,2021-02-04,81.3789,SL,18,-0.08,-0.08286
sz.002458,2021-02-08,80.8284,2021-02-22,94.0926,HIGH,6,0.164103,0.160815
sz.002543,2017-09-27,47.4512,2017-10-25,52.0143,DESEL,16,0.096164,0.092996
sz.002563,2017-05-11,40.5291,2017-05-31,41.1541,DESEL,13,0.015421,0.012394
sz.002563,2022-08-04,31.8343,2022-09-16,31.5258,TIME,31,-0.00969,-0.012673
sz.002563,2022-09-26,29.6133,2022-09-28,29.7367,DESEL,3,0.004167,0.001159
sz.002563,2026-03-24,37.2238,2026-04-29,43.2581,HIGH,26,0.162109,0.158826
sz.002572,2026-05-27,235.3626,2026-06-03,216.5336,SL,6,-0.08,-0.08286
sz.002572,2026-06-05,216.1145,2026-06-17,198.8254,SL,9,-0.08,-0.08286
sz.002572,2026-06-22,195.6482,2026-06-23,192.2372,DESEL,2,-0.017435,-0.020404
sz.002582,2022-05-11,31.9445,2022-06-07,33.403,DESEL,19,0.045657,0.042577
sz.002662,2017-05-03,37.0853,2017-05-09,34.1185,SL,5,-0.08,-0.08286
sz.002662,2017-05-11,32.5423,2017-05-31,33.145,DESEL,13,0.018519,0.015486
sz.002677,2024-09-18,30.5475,2024-09-27,35.1466,HIGH,8,0.150555,0.147291
sz.002706,2017-05-24,62.6471,2017-05-31,62.9774,DESEL,4,0.005272,0.002263
sz.002713,2019-11-15,24.408,2019-12-06,29.1394,HIGH,16,0.193846,0.190507
sz.002713,2020-01-22,25.0088,2020-02-03,21.8921,SL,3,-0.124625,-0.127407
sz.002713,2020-02-05,20.5403,2020-02-21,25.5721,HIGH,13,0.244973,0.241544
sz.002713,2020-03-16,27.9002,2020-03-16,25.6682,SL,1,-0.08,-0.08286
sz.002713,2020-03-18,25.6096,2020-03-23,23.5608,SL,4,-0.08,-0.08286
sz.002713,2020-03-25,24.0325,2020-04-13,23.2064,DESEL,13,-0.034375,-0.037315
sz.002749,2018-10-23,57.5182,2018-11-07,61.0933,HIGH,12,0.062156,0.059047
sz.002749,2018-11-30,55.6515,2019-01-15,57.708,TIME,31,0.036953,0.033888
sz.002749,2019-04-19,69.7622,2019-04-26,63.9724,SL,6,-0.082993,-0.085848
sz.002749,2019-04-30,63.8458,2019-05-20,64.447,DESEL,12,0.009415,0.006399
sz.002756,2023-11-28,129.5965,2023-12-07,145.9728,HIGH,8,0.126364,0.123143
sz.002763,2021-09-30,21.4933,2021-10-08,24.6588,HIGH,2,0.147279,0.144021
sz.002763,2021-11-09,19.2683,2021-12-09,22.732,HIGH,23,0.179762,0.176447
sz.002763,2022-03-10,20.3693,2022-04-25,22.4567,HIGH,31,0.102477,0.099298
sz.002763,2022-04-27,17.6855,2022-04-28,16.2707,SL,2,-0.08,-0.08286
sz.002763,2022-05-05,16.5157,2022-06-17,16.8139,TIME,31,0.018056,0.015024
sz.002763,2026-05-28,23.2164,2026-06-22,21.3591,SL,17,-0.08,-0.08286
sz.002763,2026-06-26,21.3388,2026-07-21,19.6317,SL,18,-0.08,-0.08286
sz.002763,2026-07-23,19.4016,2026-08-04,22.2031,HIGH,9,0.144393,0.141141
sz.002775,2020-12-16,22.0206,2021-01-05,20.259,SL,14,-0.08,-0.08286
sz.002775,2021-01-12,19.3373,2021-02-03,17.7903,SL,17,-0.08,-0.08286
sz.002775,2021-02-05,17.5909,2021-02-23,19.5928,HIGH,8,0.113801,0.110602
sz.002775,2021-10-18,17.1777,2021-10-28,15.8035,SL,9,-0.08,-0.08286
sz.002775,2021-11-01,16.2835,2021-12-13,17.6954,TIME,31,0.086705,0.083553
sz.002775,2022-01-18,18.2131,2022-02-17,19.9544,HIGH,18,0.095607,0.09244
sz.002775,2022-03-09,17.8366,2022-03-23,22.4016,HIGH,11,0.255937,0.252489
sz.002775,2022-04-22,18.7778,2022-04-26,17.2756,SL,3,-0.08,-0.08286
sz.002775,2022-04-28,16.9424,2022-05-09,18.1189,DESEL,5,0.069444,0.066323
sz.002818,2026-04-01,30.2251,2026-04-22,29.5376,DESEL,15,-0.022748,-0.025708
sz.002843,2019-06-27,14.4468,2019-07-16,13.8773,DESEL,14,-0.039414,-0.042345
sz.002843,2020-02-04,10.3633,2020-03-04,12.8524,HIGH,22,0.240188,0.236768
sz.002843,2020-04-24,13.4544,2020-06-10,13.2168,TIME,31,-0.017655,-0.020625
sz.002869,2021-05-13,29.3473,2021-05-18,35.9354,HIGH,4,0.22449,0.221097
sz.002884,2019-07-12,37.3627,2019-07-16,37.913,DESEL,3,0.014728,0.011702
sz.002911,2021-05-13,17.5865,2021-06-08,16.651,DESEL,19,-0.053191,-0.056098
sz.002932,2023-07-18,89.2055,2023-08-29,86.4989,TIME,31,-0.030341,-0.033288
sz.002932,2023-10-20,82.8149,2023-11-09,93.9797,HIGH,15,0.134816,0.13158
sz.002932,2024-01-22,78.9429,2024-01-23,72.6275,SL,2,-0.08,-0.08286
sz.002932,2024-01-25,73.8305,2024-01-31,66.9135,SL,5,-0.093686,-0.096522
sz.002932,2024-02-02,64.9964,2024-02-02,59.7967,SL,1,-0.08,-0.08286
sz.002932,2024-02-06,56.4254,2024-03-05,73.3042,HIGH,15,0.299134,0.29561
sz.002932,2024-05-29,70.288,2024-06-24,64.665,SL,18,-0.08,-0.08286
sz.002932,2024-06-26,62.8733,2024-06-27,64.0461,DESEL,2,0.018652,0.01562
sz.002998,2025-11-24,8.5648,2025-12-18,8.485,DESEL,19,-0.009309,-0.012292
